date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2019-10-02 00:00:00+00:00,2019,10,2,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02 00:00:00+00:00,2019,10,2,port757,Mombasa,Kenya,KEN,2,0,0,1,1,3,4,21282,0,0,0,75399,21282,96682,0,0,0,0,0,0,0
2019-10-01 00:00:00+00:00,2019,10,1,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 00:00:00+00:00,2019,10,1,port757,Mombasa,Kenya,KEN,1,2,2,0,0,5,5,3028,45163,6299,0,0,54491,54491,0,0,955,0,0,955,955
2019-09-30 00:00:00+00:00,2019,9,30,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30 00:00:00+00:00,2019,9,30,port757,Mombasa,Kenya,KEN,2,1,1,0,1,4,5,12269,28257,0,0,0,40526,40526,685,0,778,0,0,1463,1463
2019-09-29 00:00:00+00:00,2019,9,29,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-29 00:00:00+00:00,2019,9,29,port757,Mombasa,Kenya,KEN,2,1,0,0,1,3,4,29054,48898,0,0,42353,77952,120305,0,0,0,0,0,0,0
2019-09-28 00:00:00+00:00,2019,9,28,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-28 00:00:00+00:00,2019,9,28,port757,Mombasa,Kenya,KEN,1,0,0,0,1,1,2,9881,0,0,0,19727,9881,29608,685,0,0,0,0,685,685
2019-09-27 00:00:00+00:00,2019,9,27,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-27 00:00:00+00:00,2019,9,27,port757,Mombasa,Kenya,KEN,1,1,1,0,2,3,5,0,2368,0,0,77237,2368,79606,11335,0,1789,0,3842,13125,16968
2019-09-26 00:00:00+00:00,2019,9,26,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-26 00:00:00+00:00,2019,9,26,port757,Mombasa,Kenya,KEN,3,1,2,0,0,6,6,22552,46808,7808,0,0,77168,77168,10004,0,955,0,0,10959,10959
2019-09-25 00:00:00+00:00,2019,9,25,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25 00:00:00+00:00,2019,9,25,port757,Mombasa,Kenya,KEN,1,1,0,0,1,2,3,11475,0,0,0,63016,11475,74491,0,0,0,0,0,0,0
2019-09-24 00:00:00+00:00,2019,9,24,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-24 00:00:00+00:00,2019,9,24,port757,Mombasa,Kenya,KEN,1,0,0,1,1,2,3,4717,0,0,1025,44027,5743,49771,0,0,0,0,0,0,0
2019-09-23 00:00:00+00:00,2019,9,23,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-23 00:00:00+00:00,2019,9,23,port757,Mombasa,Kenya,KEN,1,1,0,2,0,4,4,10745,0,0,3051,0,13797,13797,0,0,0,0,0,0,0
2019-09-22 00:00:00+00:00,2019,9,22,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-22 00:00:00+00:00,2019,9,22,port757,Mombasa,Kenya,KEN,2,1,0,0,1,3,4,32819,41355,0,0,91248,74174,165423,0,0,0,0,0,0,0
2019-09-21 00:00:00+00:00,2019,9,21,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-21 00:00:00+00:00,2019,9,21,port757,Mombasa,Kenya,KEN,2,0,0,1,1,3,4,9881,0,0,0,33650,9881,43532,2719,0,0,0,0,2719,2719
2019-09-20 00:00:00+00:00,2019,9,20,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-20 00:00:00+00:00,2019,9,20,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,11668,41526,0,0,0,53194,53194,0,0,0,0,0,0,0
2019-09-19 00:00:00+00:00,2019,9,19,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19 00:00:00+00:00,2019,9,19,port757,Mombasa,Kenya,KEN,3,0,1,0,1,4,5,19137,0,5485,0,0,24622,24622,12219,0,0,0,5484,12219,17704
2019-09-18 00:00:00+00:00,2019,9,18,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18 00:00:00+00:00,2019,9,18,port757,Mombasa,Kenya,KEN,0,0,2,1,2,3,5,0,0,7988,2607,141726,10596,152323,0,0,4916,0,1044,4916,5961
2019-09-17 00:00:00+00:00,2019,9,17,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17 00:00:00+00:00,2019,9,17,port757,Mombasa,Kenya,KEN,1,0,1,1,1,3,4,5317,0,0,0,1719,5317,7037,0,0,0,3921,0,3921,3921
2019-09-16 00:00:00+00:00,2019,9,16,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16 00:00:00+00:00,2019,9,16,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,1515,47497,0,0,0,49012,49012,0,0,0,0,0,0,0
2019-09-15 00:00:00+00:00,2019,9,15,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15 00:00:00+00:00,2019,9,15,port757,Mombasa,Kenya,KEN,2,3,1,1,2,7,9,5526,90733,0,0,81964,96260,178225,5107,0,1292,0,2089,6399,8489
2019-09-14 00:00:00+00:00,2019,9,14,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14 00:00:00+00:00,2019,9,14,port757,Mombasa,Kenya,KEN,2,1,0,0,2,3,5,21821,48792,0,0,77670,70614,148285,0,0,0,0,0,0,0
2019-09-13 00:00:00+00:00,2019,9,13,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13 00:00:00+00:00,2019,9,13,port757,Mombasa,Kenya,KEN,0,0,0,2,0,2,2,0,0,0,977,0,977,977,0,0,0,23,0,23,23
2019-09-12 00:00:00+00:00,2019,9,12,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12 00:00:00+00:00,2019,9,12,port757,Mombasa,Kenya,KEN,1,1,1,1,1,4,5,9881,20801,0,0,93519,30683,124203,685,0,1173,0,0,1858,1858
2019-09-11 00:00:00+00:00,2019,9,11,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-11 00:00:00+00:00,2019,9,11,port757,Mombasa,Kenya,KEN,0,2,0,0,0,2,2,0,77923,0,0,0,77923,77923,0,0,0,0,0,0,0
2019-09-10 00:00:00+00:00,2019,9,10,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-10 00:00:00+00:00,2019,9,10,port757,Mombasa,Kenya,KEN,1,0,0,0,0,1,1,4159,0,0,0,0,4159,4159,0,0,0,0,0,0,0
2019-09-09 00:00:00+00:00,2019,9,9,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-09 00:00:00+00:00,2019,9,9,port757,Mombasa,Kenya,KEN,0,1,0,1,1,2,3,0,46042,0,943,84186,46985,131172,0,0,0,24,0,24,24
2019-09-08 00:00:00+00:00,2019,9,8,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-08 00:00:00+00:00,2019,9,8,port757,Mombasa,Kenya,KEN,4,2,0,1,0,7,7,43185,95851,0,2106,0,141142,141142,18466,0,0,0,0,18466,18466
2019-09-07 00:00:00+00:00,2019,9,7,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-07 00:00:00+00:00,2019,9,7,port757,Mombasa,Kenya,KEN,2,0,2,0,0,4,4,15080,0,8134,0,0,23215,23215,0,0,0,0,0,0,0
2019-09-06 00:00:00+00:00,2019,9,6,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-06 00:00:00+00:00,2019,9,6,port757,Mombasa,Kenya,KEN,1,0,2,1,1,4,5,9881,0,4255,2550,37004,16688,53692,685,0,1910,0,0,2595,2595
2019-09-05 00:00:00+00:00,2019,9,5,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 00:00:00+00:00,2019,9,5,port757,Mombasa,Kenya,KEN,3,1,1,0,1,5,6,28599,43586,461,0,85216,72647,157863,4359,0,0,0,0,4359,4359
2019-09-04 00:00:00+00:00,2019,9,4,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 00:00:00+00:00,2019,9,4,port757,Mombasa,Kenya,KEN,0,1,0,0,0,1,1,0,47775,0,0,0,47775,47775,0,0,0,0,0,0,0
2019-09-03 00:00:00+00:00,2019,9,3,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 00:00:00+00:00,2019,9,3,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,3688,35051,0,0,0,38739,38739,0,0,0,0,0,0,0
2019-09-02 00:00:00+00:00,2019,9,2,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 00:00:00+00:00,2019,9,2,port757,Mombasa,Kenya,KEN,2,1,0,0,1,3,4,13930,34361,0,0,40982,48291,89274,0,0,0,0,1044,0,1044
2019-09-01 00:00:00+00:00,2019,9,1,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 00:00:00+00:00,2019,9,1,port757,Mombasa,Kenya,KEN,1,0,1,1,2,3,5,24097,0,0,0,47590,24097,71687,0,0,928,0,0,928,928
2019-08-31 00:00:00+00:00,2019,8,31,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 00:00:00+00:00,2019,8,31,port757,Mombasa,Kenya,KEN,2,1,0,1,0,4,4,6463,0,0,0,0,6463,6463,3441,54047,0,0,0,57488,57488
2019-08-30 00:00:00+00:00,2019,8,30,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 00:00:00+00:00,2019,8,30,port757,Mombasa,Kenya,KEN,2,0,1,2,1,5,6,21377,0,2127,2391,40778,25897,66676,0,0,955,0,0,955,955
2019-08-29 00:00:00+00:00,2019,8,29,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29 00:00:00+00:00,2019,8,29,port757,Mombasa,Kenya,KEN,1,1,0,0,1,2,3,8136,46358,0,0,12066,54494,66561,0,0,0,0,0,0,0
2019-08-28 00:00:00+00:00,2019,8,28,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28 00:00:00+00:00,2019,8,28,port757,Mombasa,Kenya,KEN,1,1,0,0,1,2,3,9835,43385,0,0,56487,53221,109708,0,0,0,0,0,0,0
2019-08-27 00:00:00+00:00,2019,8,27,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27 00:00:00+00:00,2019,8,27,port757,Mombasa,Kenya,KEN,1,0,0,0,1,1,2,14423,0,0,0,30098,14423,44521,0,0,0,0,0,0,0
2019-08-26 00:00:00+00:00,2019,8,26,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26 00:00:00+00:00,2019,8,26,port757,Mombasa,Kenya,KEN,3,1,1,1,1,6,7,18342,44767,0,0,79053,63109,142163,6304,0,7273,0,0,13578,13578
2019-08-25 00:00:00+00:00,2019,8,25,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-25 00:00:00+00:00,2019,8,25,port757,Mombasa,Kenya,KEN,2,0,0,0,2,2,4,26762,0,0,0,37107,26762,63869,5752,0,0,0,509,5752,6261
2019-08-24 00:00:00+00:00,2019,8,24,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24 00:00:00+00:00,2019,8,24,port757,Mombasa,Kenya,KEN,2,0,0,1,1,3,4,14891,0,0,977,7262,15869,23131,0,0,0,23,0,23,23
2019-08-23 00:00:00+00:00,2019,8,23,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23 00:00:00+00:00,2019,8,23,port757,Mombasa,Kenya,KEN,0,2,1,1,1,4,5,0,62483,2127,0,0,64611,64611,0,0,955,0,44558,955,45513
2019-08-22 00:00:00+00:00,2019,8,22,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22 00:00:00+00:00,2019,8,22,port757,Mombasa,Kenya,KEN,5,1,2,0,1,8,9,55774,47351,10045,0,40982,113170,154153,1370,0,2307,0,1044,3677,4722
2019-08-21 00:00:00+00:00,2019,8,21,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21 00:00:00+00:00,2019,8,21,port757,Mombasa,Kenya,KEN,0,1,0,2,1,3,4,0,10452,0,1967,13020,12419,25439,0,0,0,24,0,24,24
2019-08-20 00:00:00+00:00,2019,8,20,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20 00:00:00+00:00,2019,8,20,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,0,3071,0,0,0,3071,3071,458,0,0,0,0,458,458
2019-08-19 00:00:00+00:00,2019,8,19,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19 00:00:00+00:00,2019,8,19,port757,Mombasa,Kenya,KEN,2,1,0,0,1,3,4,15888,13489,0,0,40982,29378,70361,0,0,0,0,1044,0,1044
2019-08-18 00:00:00+00:00,2019,8,18,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-18 00:00:00+00:00,2019,8,18,port757,Mombasa,Kenya,KEN,1,0,1,2,1,4,5,20399,0,0,1887,69941,22286,92228,0,0,861,48,68,910,978
2019-08-17 00:00:00+00:00,2019,8,17,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-17 00:00:00+00:00,2019,8,17,port757,Mombasa,Kenya,KEN,3,4,0,0,1,7,8,20411,139356,0,0,80228,159768,239996,0,1327,0,0,0,1327,1327
2019-08-16 00:00:00+00:00,2019,8,16,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16 00:00:00+00:00,2019,8,16,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,4717,41088,0,0,0,45805,45805,0,0,0,0,0,0,0
2019-08-15 00:00:00+00:00,2019,8,15,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-15 00:00:00+00:00,2019,8,15,port757,Mombasa,Kenya,KEN,2,1,0,1,1,4,5,22813,51445,0,3320,40982,77580,118562,685,0,0,0,1044,685,1729
2019-08-14 00:00:00+00:00,2019,8,14,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-14 00:00:00+00:00,2019,8,14,port757,Mombasa,Kenya,KEN,0,1,0,0,1,1,2,0,29887,0,0,7823,29887,37710,0,1327,0,0,1272,1327,2600
2019-08-13 00:00:00+00:00,2019,8,13,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13 00:00:00+00:00,2019,8,13,port757,Mombasa,Kenya,KEN,1,2,0,1,3,4,7,9528,48999,0,2057,173430,60585,234016,0,0,0,0,2089,0,2089
2019-08-12 00:00:00+00:00,2019,8,12,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12 00:00:00+00:00,2019,8,12,port757,Mombasa,Kenya,KEN,1,0,0,0,1,1,2,11354,0,0,0,29224,11354,40578,0,0,0,0,0,0,0
2019-08-11 00:00:00+00:00,2019,8,11,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-11 00:00:00+00:00,2019,8,11,port757,Mombasa,Kenya,KEN,2,0,1,1,0,4,4,39017,0,9593,977,0,49588,49588,0,0,0,23,0,23,23
2019-08-10 00:00:00+00:00,2019,8,10,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-10 00:00:00+00:00,2019,8,10,port757,Mombasa,Kenya,KEN,2,1,2,1,2,6,8,0,41862,17727,0,100071,59590,159661,13469,0,391,0,68,13861,13929
2019-08-09 00:00:00+00:00,2019,8,9,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09 00:00:00+00:00,2019,8,9,port757,Mombasa,Kenya,KEN,1,1,0,1,2,3,5,2710,49320,0,2466,48805,54497,103303,0,0,0,0,2317,0,2317
2019-08-08 00:00:00+00:00,2019,8,8,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08 00:00:00+00:00,2019,8,8,port757,Mombasa,Kenya,KEN,2,0,2,0,0,4,4,28946,0,2127,0,0,31074,31074,0,0,955,0,0,955,955
2019-08-07 00:00:00+00:00,2019,8,7,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07 00:00:00+00:00,2019,8,7,port757,Mombasa,Kenya,KEN,1,2,1,0,0,4,4,2165,44840,1152,0,0,48157,48157,0,50960,0,0,0,50960,50960
2019-08-06 00:00:00+00:00,2019,8,6,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06 00:00:00+00:00,2019,8,6,port757,Mombasa,Kenya,KEN,1,0,0,0,1,1,2,3229,0,0,0,33866,3229,37095,0,0,0,0,0,0,0
2019-08-05 00:00:00+00:00,2019,8,5,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05 00:00:00+00:00,2019,8,5,port757,Mombasa,Kenya,KEN,1,1,1,0,1,3,4,29189,16706,0,0,40982,45895,86878,0,0,0,0,1044,0,1044
2019-08-04 00:00:00+00:00,2019,8,4,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04 00:00:00+00:00,2019,8,4,port757,Mombasa,Kenya,KEN,2,1,0,0,0,3,3,6047,34210,0,0,0,40257,40257,2897,0,0,0,0,2897,2897
2019-08-03 00:00:00+00:00,2019,8,3,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03 00:00:00+00:00,2019,8,3,port757,Mombasa,Kenya,KEN,1,2,0,1,1,4,5,0,91670,0,977,39209,92647,131857,2019,0,0,23,0,2043,2043
2019-08-02 00:00:00+00:00,2019,8,2,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02 00:00:00+00:00,2019,8,2,port757,Mombasa,Kenya,KEN,2,0,2,1,1,5,6,10651,0,2127,3584,88582,16364,104946,0,0,4310,0,0,4310,4310
2019-08-01 00:00:00+00:00,2019,8,1,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01 00:00:00+00:00,2019,8,1,port757,Mombasa,Kenya,KEN,3,0,0,0,1,3,4,32405,0,0,0,520,32405,32926,0,0,0,0,0,0,0
2019-07-31 00:00:00+00:00,2019,7,31,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31 00:00:00+00:00,2019,7,31,port757,Mombasa,Kenya,KEN,1,2,0,0,0,3,3,9881,38441,0,0,0,48323,48323,685,0,0,0,0,685,685
2019-07-30 00:00:00+00:00,2019,7,30,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30 00:00:00+00:00,2019,7,30,port757,Mombasa,Kenya,KEN,1,1,1,1,1,4,5,9582,5333,0,0,1547,14916,16464,0,0,519,0,0,519,519
2019-07-29 00:00:00+00:00,2019,7,29,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29 00:00:00+00:00,2019,7,29,port757,Mombasa,Kenya,KEN,1,0,0,0,1,1,2,8373,0,0,0,69941,8373,78315,0,0,0,0,68,0,68
2019-07-28 00:00:00+00:00,2019,7,28,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28 00:00:00+00:00,2019,7,28,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,15707,0,0,0,0,15707,15707,0,55603,0,0,0,55603,55603
2019-07-27 00:00:00+00:00,2019,7,27,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27 00:00:00+00:00,2019,7,27,port757,Mombasa,Kenya,KEN,3,0,2,0,1,5,6,14467,0,2127,0,20987,16595,37582,2372,0,5326,0,0,7698,7698
2019-07-26 00:00:00+00:00,2019,7,26,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26 00:00:00+00:00,2019,7,26,port757,Mombasa,Kenya,KEN,1,1,1,1,0,4,4,10459,20901,0,0,0,31360,31360,0,0,1789,0,0,1789,1789
2019-07-25 00:00:00+00:00,2019,7,25,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25 00:00:00+00:00,2019,7,25,port757,Mombasa,Kenya,KEN,2,0,0,0,0,2,2,18002,0,0,0,0,18002,18002,0,0,0,0,0,0,0
2019-07-24 00:00:00+00:00,2019,7,24,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24 00:00:00+00:00,2019,7,24,port757,Mombasa,Kenya,KEN,1,0,0,0,0,1,1,12460,0,0,0,0,12460,12460,0,0,0,0,0,0,0
2019-07-23 00:00:00+00:00,2019,7,23,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23 00:00:00+00:00,2019,7,23,port757,Mombasa,Kenya,KEN,2,0,0,1,4,3,7,742,0,0,1023,114176,1765,115941,9246,0,0,0,1044,9246,10290
2019-07-22 00:00:00+00:00,2019,7,22,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22 00:00:00+00:00,2019,7,22,port757,Mombasa,Kenya,KEN,1,0,0,3,0,4,4,9881,0,0,943,0,10825,10825,685,0,0,484,0,1169,1169
2019-07-21 00:00:00+00:00,2019,7,21,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21 00:00:00+00:00,2019,7,21,port757,Mombasa,Kenya,KEN,2,0,1,1,1,4,5,32642,0,2127,512,40982,35282,76265,0,0,955,0,1044,955,2000
2019-07-20 00:00:00+00:00,2019,7,20,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-20 00:00:00+00:00,2019,7,20,port757,Mombasa,Kenya,KEN,2,0,0,1,1,3,4,0,0,0,943,15794,943,16738,8480,0,0,24,0,8505,8505
2019-07-19 00:00:00+00:00,2019,7,19,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19 00:00:00+00:00,2019,7,19,port757,Mombasa,Kenya,KEN,1,0,1,0,1,2,3,7575,0,0,0,0,7575,7575,0,0,1355,0,0,1355,1355
2019-07-18 00:00:00+00:00,2019,7,18,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18 00:00:00+00:00,2019,7,18,port757,Mombasa,Kenya,KEN,2,1,1,1,1,5,6,13908,0,0,977,7823,14886,22709,0,0,976,23,1272,1000,2272
2019-07-17 00:00:00+00:00,2019,7,17,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17 00:00:00+00:00,2019,7,17,port757,Mombasa,Kenya,KEN,2,0,0,1,0,3,3,0,0,0,0,0,0,0,7801,0,0,0,0,7801,7801
2019-07-16 00:00:00+00:00,2019,7,16,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-16 00:00:00+00:00,2019,7,16,port757,Mombasa,Kenya,KEN,1,0,1,0,1,2,3,8141,0,0,0,7823,8141,15964,0,0,1502,0,1272,1502,2774
2019-07-15 00:00:00+00:00,2019,7,15,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15 00:00:00+00:00,2019,7,15,port757,Mombasa,Kenya,KEN,0,0,0,1,1,1,2,0,0,0,2044,79442,2044,81486,0,0,0,0,0,0,0
